order,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
9464,9.59E-07,-0.517979007,0.263,0.35,0.013405039,F4/80- Macs,Rgs1
9465,9.72E-07,-0.30614025,0.695,0.664,0.013594758,F4/80- Macs,Jak1
9466,1.02E-06,-0.262076044,0.586,0.593,0.014244697,F4/80- Macs,Tnfaip8l2
9467,1.07E-06,-0.269968606,0.114,0.199,0.014901832,F4/80- Macs,Acp5
9468,1.24E-06,-0.397139858,0.112,0.199,0.01729376,F4/80- Macs,Cd83
9469,1.28E-06,-0.333442334,1,0.998,0.017911844,F4/80- Macs,Fth1
9470,2.19E-06,-0.29186781,0.136,0.222,0.030625013,F4/80- Macs,Mcemp1
9471,2.61E-06,-0.251363275,0.161,0.243,0.03656424,F4/80- Macs,Spn
9472,2.75E-06,-0.583208111,0.246,0.321,0.038518959,F4/80- Macs,Ctsl
9473,2.77E-06,-0.278300172,0.581,0.594,0.038671204,F4/80- Macs,AB124611
9474,2.77E-06,-0.253949463,0.526,0.545,0.038765262,F4/80- Macs,Zfand6
9475,2.98E-06,-0.254553246,0.216,0.303,0.041700911,F4/80- Macs,Ppp1r15a
9476,4.16E-06,-0.281927092,0.921,0.845,0.058195065,F4/80- Macs,Taldo1
9477,7.76E-06,-0.295033346,0.325,0.391,0.108508929,F4/80- Macs,4930523C07Rik
9478,7.90E-06,-0.439096524,0.839,0.81,0.110518272,F4/80- Macs,Plac8
9479,8.68E-06,-0.852793249,0.499,0.5,0.121387928,F4/80- Macs,Lgmn
9480,9.57E-06,-0.250307829,0.514,0.541,0.133796723,F4/80- Macs,Bnip3l
9481,1.14E-05,-0.252850124,0.231,0.3,0.159919919,F4/80- Macs,Traf3ip3
9482,1.85E-05,-0.27246842,0.687,0.692,0.259344731,F4/80- Macs,Stat1
9483,1.90E-05,-0.43826476,0.189,0.264,0.265085327,F4/80- Macs,Ifit3
9484,2.15E-05,-0.257821125,0.499,0.512,0.300985237,F4/80- Macs,Fkbp3
9485,2.73E-05,-2.066756331,0.164,0.23,0.38202258,F4/80- Macs,Gzma
9486,2.74E-05,-0.281460629,0.328,0.386,0.383423924,F4/80- Macs,Rilpl2
9487,2.97E-05,-0.367493093,0.541,0.553,0.415853849,F4/80- Macs,Dnajc7
9488,4.22E-05,-0.309161641,0.434,0.463,0.59038991,F4/80- Macs,Tnfrsf1b
9489,0.000109849,-0.279088688,0.419,0.458,1,F4/80- Macs,Adgre5
9490,0.000110911,-0.533226893,0.734,0.68,1,F4/80- Macs,Klf2
9491,0.000134768,-0.250268382,0.447,0.483,1,F4/80- Macs,Arl4c
9492,0.000223761,-0.26892233,0.529,0.563,1,F4/80- Macs,Irf1
9493,0.000237013,-0.288235283,0.199,0.263,1,F4/80- Macs,Crem
9494,0.000250166,-0.411617155,0.382,0.405,1,F4/80- Macs,Samsn1
9495,0.000255958,-0.250493472,0.392,0.27,1,F4/80- Macs,Cd14
9496,0.000262822,-0.379110992,0.139,0.196,1,F4/80- Macs,Il7r
9497,0.000274198,-0.288314529,0.506,0.518,1,F4/80- Macs,Pyhin1
9498,0.000308105,-0.265196769,0.112,0.171,1,F4/80- Macs,Rogdi
9499,0.000370433,-0.410963775,0.68,0.634,1,F4/80- Macs,Jun
9500,0.000531038,-0.266945299,1,0.999,1,F4/80- Macs,Rps15a
9501,0.000824284,-0.259512414,0.829,0.641,1,F4/80- Macs,Msrb1
9502,0.000928471,-0.310994215,0.476,0.491,1,F4/80- Macs,Igtp
9503,0.000952666,-0.573109042,0.61,0.544,1,F4/80- Macs,Klrk1
9504,0.001000181,-0.563645938,0.926,0.815,1,F4/80- Macs,Ctsb
9505,0.00102703,-0.327108042,0.298,0.35,1,F4/80- Macs,Fam26f
9506,0.001064845,-0.437606183,0.248,0.289,1,F4/80- Macs,Cxcl16
9507,0.00108643,-0.698057184,0.084,0.134,1,F4/80- Macs,Ifitm1
9508,0.001194527,-0.535300479,0.469,0.335,1,F4/80- Macs,Hmox1
9509,0.001372447,-0.255718849,0.062,0.11,1,F4/80- Macs,Upp1
9510,0.001775352,-0.290994345,0.124,0.174,1,F4/80- Macs,Clec4e
9511,0.001831978,-0.256373874,0.809,0.56,1,F4/80- Macs,Aif1
9512,0.002057622,-0.712630821,0.484,0.352,1,F4/80- Macs,Ccl7
9513,0.002132544,-0.354188963,0.119,0.165,1,F4/80- Macs,Clec4d
9514,0.002958335,-0.251392992,0.779,0.727,1,F4/80- Macs,Mndal
9515,0.00306643,-0.988765355,0.191,0.239,1,F4/80- Macs,Cxcl10
9516,0.005558014,-0.330044336,0.424,0.409,1,F4/80- Macs,Cd300a
9517,0.006480125,-0.66144746,0.995,0.888,1,F4/80- Macs,Cst3
9518,0.008605289,-0.362196669,0.243,0.286,1,F4/80- Macs,Ier3
9519,0,2.259951617,0.734,0.066,0,F4/80+ Macs,Pf4
9520,0,2.243061372,0.887,0.218,0,F4/80+ Macs,C1qa
9521,0,2.122895987,0.908,0.232,0,F4/80+ Macs,C1qc
9522,0,2.051189807,0.915,0.297,0,F4/80+ Macs,C1qb
9523,0,1.585356617,0.612,0.036,0,F4/80+ Macs,Folr2
9524,0,1.524892865,0.992,0.47,0,F4/80+ Macs,Lgmn
9525,0,1.505442623,0.818,0.183,0,F4/80+ Macs,Timp2
9526,0,1.424158447,0.578,0.069,0,F4/80+ Macs,Ms4a7
9527,0,1.386797144,0.568,0.033,0,F4/80+ Macs,Cbr2
9528,0,1.249605211,0.85,0.235,0,F4/80+ Macs,Dab2
9529,0,1.175640669,0.721,0.147,0,F4/80+ Macs,Trem2
9530,0,1.120928143,0.841,0.21,0,F4/80+ Macs,Mrc1
9531,0,0.980675656,0.947,0.265,0,F4/80+ Macs,C3ar1
9532,0,0.837768026,0.62,0.077,0,F4/80+ Macs,Rnase4
9533,0,0.801489764,0.335,0.007,0,F4/80+ Macs,Gas6
9534,0,0.743501262,0.76,0.154,0,F4/80+ Macs,Dhrs3
9535,0,0.68254313,0.312,0.012,0,F4/80+ Macs,Igf1
9536,1.45E-302,0.751787479,0.762,0.175,2.02E-298,F4/80+ Macs,Rab3il1
9537,2.83E-299,0.92391757,0.863,0.214,3.96E-295,F4/80+ Macs,C5ar1
9538,1.17E-294,1.81194286,0.96,0.437,1.64E-290,F4/80+ Macs,Sepp1
9539,2.17E-294,0.381421483,0.3,0.02,3.04E-290,F4/80+ Macs,Hpgds
9540,2.82E-291,1.09292813,0.907,0.277,3.95E-287,F4/80+ Macs,Maf
9541,6.34E-286,0.884998103,0.849,0.235,8.86E-282,F4/80+ Macs,Adgre1
9542,8.09E-285,0.606041695,0.52,0.079,1.13E-280,F4/80+ Macs,Wwp1
9543,3.06E-283,1.463112961,0.923,0.323,4.29E-279,F4/80+ Macs,Ccl7
9544,8.40E-279,0.542610112,0.251,0.014,1.18E-274,F4/80+ Macs,Ednrb
9545,4.00E-277,1.171707914,0.998,0.608,5.60E-273,F4/80+ Macs,Grn
9546,2.03E-273,0.400658518,0.34,0.03,2.84E-269,F4/80+ Macs,Abca1
9547,2.73E-273,1.437701961,1,0.808,3.82E-269,F4/80+ Macs,Ctsb
9548,4.71E-271,0.360404462,0.235,0.012,6.59E-267,F4/80+ Macs,Npl
9549,5.32E-268,0.671263875,0.456,0.062,7.45E-264,F4/80+ Macs,Stab1
9550,8.32E-267,1.205200093,0.775,0.194,1.16E-262,F4/80+ Macs,Ccl12
9551,7.68E-258,1.082847742,1,0.998,1.07E-253,F4/80+ Macs,Ftl1
9552,1.19E-255,1.012688799,0.879,0.284,1.66E-251,F4/80+ Macs,Ctsl
9553,4.75E-250,1.858185563,0.948,0.42,6.64E-246,F4/80+ Macs,Apoe
9554,7.33E-250,0.364498921,0.412,0.051,1.03E-245,F4/80+ Macs,Sash1
9555,4.36E-246,0.312162293,0.34,0.034,6.10E-242,F4/80+ Macs,Ang
9556,1.22E-245,1.177305048,0.783,0.227,1.70E-241,F4/80+ Macs,Pltp
9557,5.22E-241,0.735501866,0.773,0.225,7.30E-237,F4/80+ Macs,Camk1
9558,5.43E-240,0.574979698,0.565,0.109,7.59E-236,F4/80+ Macs,Tmem86a
9559,3.80E-235,0.377640052,0.351,0.039,5.32E-231,F4/80+ Macs,Siglec1
9560,1.34E-231,1.043980456,0.862,0.262,1.88E-227,F4/80+ Macs,Lpl
9561,8.11E-231,0.349713428,0.245,0.017,1.13E-226,F4/80+ Macs,Cela1
9562,5.29E-230,1.199158612,0.66,0.158,7.40E-226,F4/80+ Macs,Cd63
9563,1.86E-229,0.322869888,0.23,0.015,2.60E-225,F4/80+ Macs,Calml4
9564,5.03E-223,0.381431806,0.151,0.004,7.03E-219,F4/80+ Macs,Fcna
9565,5.93E-223,2.493356692,0.504,0.099,8.29E-219,F4/80+ Macs,Ccl8
9566,7.14E-220,0.585756504,0.62,0.136,9.99E-216,F4/80+ Macs,Tmem37
9567,2.61E-217,0.622351269,0.564,0.12,3.64E-213,F4/80+ Macs,Fam213b
9568,2.32E-212,0.506366341,0.465,0.081,3.25E-208,F4/80+ Macs,Cd93
9569,3.54E-210,1.222981454,0.979,0.539,4.95E-206,F4/80+ Macs,Ccl9
9570,1.05E-209,0.353877944,0.221,0.015,1.47E-205,F4/80+ Macs,Pmp22
9571,2.39E-209,1.406885068,0.992,0.611,3.34E-205,F4/80+ Macs,Ccl6
9572,4.68E-207,0.897765796,0.971,0.463,6.55E-203,F4/80+ Macs,Marcks
9573,2.64E-206,0.388794945,0.43,0.07,3.69E-202,F4/80+ Macs,Rab11fip5
9574,3.32E-206,0.919131161,0.899,0.39,4.64E-202,F4/80+ Macs,Blvrb
9575,5.25E-203,0.322666202,0.357,0.048,7.34E-199,F4/80+ Macs,Itsn1
9576,3.35E-201,0.414886815,0.314,0.036,4.68E-197,F4/80+ Macs,Igfbp4
9577,1.46E-199,0.405285128,0.483,0.092,2.04E-195,F4/80+ Macs,B4galt6
9578,5.16E-197,0.853680461,0.945,0.395,7.21E-193,F4/80+ Macs,Clec4a2
9579,9.47E-192,0.596320593,0.242,0.022,1.32E-187,F4/80+ Macs,Ltc4s
9580,2.93E-191,0.644286268,0.655,0.177,4.09E-187,F4/80+ Macs,Emp1
9581,3.13E-189,0.689590071,0.126,0.003,4.38E-185,F4/80+ Macs,Lyve1
9582,9.13E-189,0.351067355,0.427,0.074,1.28E-184,F4/80+ Macs,Slc37a2
9583,4.42E-186,0.867305409,0.907,0.462,6.18E-182,F4/80+ Macs,Cltc
9584,3.43E-184,0.640682907,0.768,0.287,4.80E-180,F4/80+ Macs,Abhd12
9585,4.06E-184,1.466970637,0.989,0.573,5.68E-180,F4/80+ Macs,Wfdc17
9586,2.00E-183,0.726130319,0.903,0.433,2.80E-179,F4/80+ Macs,Ehd4
9587,8.63E-182,1.062716593,0.831,0.311,1.21E-177,F4/80+ Macs,Hmox1
9588,9.37E-182,0.463538459,0.332,0.047,1.31E-177,F4/80+ Macs,Stard8
9589,2.29E-180,1.084463616,0.929,0.423,3.20E-176,F4/80+ Macs,Ccl2
9590,1.53E-178,0.529931896,0.684,0.193,2.14E-174,F4/80+ Macs,Hacd4
9591,3.20E-178,-0.838607821,1,1,4.48E-174,F4/80+ Macs,Rps27
9592,1.26E-177,0.889347183,1,0.986,1.76E-173,F4/80+ Macs,Itm2b
9593,6.93E-177,0.800428294,0.948,0.588,9.70E-173,F4/80+ Macs,Hexa
9594,4.32E-175,0.508419869,0.709,0.203,6.05E-171,F4/80+ Macs,Rgl1
9595,1.83E-174,-0.473259288,1,1,2.56E-170,F4/80+ Macs,Fau
9596,2.19E-174,0.753055484,1,0.998,3.07E-170,F4/80+ Macs,Fth1
9597,2.21E-173,1.175360899,0.973,0.745,3.09E-169,F4/80+ Macs,Ctsd
9598,4.87E-172,0.786585139,0.871,0.369,6.82E-168,F4/80+ Macs,Sdc3
9599,2.49E-171,0.734093265,0.95,0.546,3.48E-167,F4/80+ Macs,Cndp2
9600,1.01E-169,0.274171015,0.354,0.055,1.42E-165,F4/80+ Macs,Trim47
9601,3.20E-169,0.832591936,0.99,0.544,4.47E-165,F4/80+ Macs,Aif1
9602,3.33E-168,0.83731524,0.976,0.608,4.65E-164,F4/80+ Macs,Cd68
9603,6.46E-166,0.746270015,0.992,0.738,9.03E-162,F4/80+ Macs,Lamp1
9604,2.74E-164,0.540483438,0.535,0.138,3.83E-160,F4/80+ Macs,Vat1
9605,5.36E-162,0.394993676,0.549,0.134,7.49E-158,F4/80+ Macs,Rin2
9606,8.33E-162,0.726638951,0.94,0.512,1.16E-157,F4/80+ Macs,Plin2
9607,9.90E-161,0.876245926,0.923,0.46,1.38E-156,F4/80+ Macs,Cfp
9608,1.70E-158,0.325997517,0.403,0.076,2.38E-154,F4/80+ Macs,Osbpl11
9609,1.06E-156,0.772659312,0.961,0.496,1.49E-152,F4/80+ Macs,Fcgr2b
9610,3.35E-154,0.653664141,0.979,0.693,4.69E-150,F4/80+ Macs,Snx5
9611,3.79E-153,0.352776411,0.506,0.118,5.30E-149,F4/80+ Macs,Pdlim4
9612,4.69E-153,0.683379723,0.853,0.409,6.55E-149,F4/80+ Macs,Gm10116
9613,9.57E-153,0.769874757,0.984,0.779,1.34E-148,F4/80+ Macs,Cstb
9614,1.70E-152,0.656530886,0.795,0.328,2.37E-148,F4/80+ Macs,Nrp1
9615,2.06E-152,0.417519421,0.552,0.145,2.88E-148,F4/80+ Macs,Frmd4b
9616,8.72E-149,0.483299062,0.581,0.173,1.22E-144,F4/80+ Macs,Ap1b1
9617,9.66E-149,0.398763886,0.461,0.106,1.35E-144,F4/80+ Macs,Mtss1
9618,1.70E-148,0.547672303,0.805,0.294,2.38E-144,F4/80+ Macs,Slc11a1
9619,9.52E-148,0.665307367,0.94,0.422,1.33E-143,F4/80+ Macs,Clec4a1
9620,1.22E-147,0.646665655,0.969,0.79,1.71E-143,F4/80+ Macs,Snx3
9621,3.46E-147,0.339067036,0.473,0.109,4.84E-143,F4/80+ Macs,Pla2g15
9622,1.33E-146,0.597322258,0.873,0.415,1.86E-142,F4/80+ Macs,Tmem106a
9623,1.42E-146,0.896816978,0.71,0.255,1.99E-142,F4/80+ Macs,F13a1
9624,4.86E-145,0.32265547,0.415,0.088,6.80E-141,F4/80+ Macs,Plod1
9625,1.18E-144,0.517335469,0.712,0.266,1.65E-140,F4/80+ Macs,Uap1l1
9626,3.12E-144,-0.555645182,1,1,4.36E-140,F4/80+ Macs,Rps16
9627,3.52E-143,0.580281109,0.845,0.322,4.92E-139,F4/80+ Macs,Mafb
9628,9.84E-143,0.525454873,0.987,0.934,1.38E-138,F4/80+ Macs,Clta
9629,1.34E-142,-0.64241422,1,1,1.87E-138,F4/80+ Macs,Rpl18a
9630,2.34E-142,0.636082091,0.841,0.332,3.27E-138,F4/80+ Macs,Fcgr4
9631,8.38E-142,0.268212861,0.34,0.061,1.17E-137,F4/80+ Macs,Wdfy3
9632,8.59E-142,0.626840333,0.99,0.869,1.20E-137,F4/80+ Macs,Akr1a1
9633,1.42E-141,0.682572513,0.874,0.424,1.99E-137,F4/80+ Macs,AF251705
9634,1.11E-140,0.374407677,0.535,0.144,1.55E-136,F4/80+ Macs,Acp2
9635,1.77E-140,0.347907284,0.23,0.028,2.48E-136,F4/80+ Macs,Fcrls
9636,4.85E-139,0.582702076,0.897,0.391,6.78E-135,F4/80+ Macs,Csf1r
9637,3.16E-138,0.502565429,0.655,0.225,4.42E-134,F4/80+ Macs,Lipa
9638,6.45E-137,0.742984062,0.928,0.592,9.02E-133,F4/80+ Macs,Snx2
9639,1.36E-136,0.606096506,0.903,0.493,1.90E-132,F4/80+ Macs,Rnf130
9640,1.52E-136,0.531949957,0.746,0.279,2.13E-132,F4/80+ Macs,Lrp1
9641,1.04E-135,-0.508652977,1,1,1.46E-131,F4/80+ Macs,Rps14
9642,1.16E-135,-0.52108873,1,1,1.63E-131,F4/80+ Macs,Rps6
9643,4.45E-135,0.360898923,0.179,0.017,6.22E-131,F4/80+ Macs,Syngr1
9644,3.24E-132,0.531063405,0.767,0.311,4.54E-128,F4/80+ Macs,P2ry6
9645,4.20E-132,0.714871239,0.826,0.44,5.87E-128,F4/80+ Macs,Snx6
9646,9.23E-132,0.647148825,0.981,0.548,1.29E-127,F4/80+ Macs,Fcgr3
9647,1.29E-131,0.619036771,0.976,0.731,1.80E-127,F4/80+ Macs,Bri3
9648,2.86E-131,-0.658831207,0.995,0.998,4.00E-127,F4/80+ Macs,Rpsa
9649,1.69E-130,0.292480508,0.362,0.073,2.36E-126,F4/80+ Macs,Nt5dc2
9650,1.71E-130,0.394732406,0.548,0.157,2.40E-126,F4/80+ Macs,Cd300ld
9651,2.93E-130,-0.606860192,0.997,0.999,4.09E-126,F4/80+ Macs,Rplp0
9652,5.57E-130,0.671991425,0.945,0.701,7.79E-126,F4/80+ Macs,Ap2m1
9653,1.10E-129,-0.468096862,1,0.999,1.54E-125,F4/80+ Macs,Rpl9
9654,5.02E-129,0.57627013,0.815,0.4,7.02E-125,F4/80+ Macs,Comt
9655,8.41E-129,0.675176034,0.961,0.578,1.18E-124,F4/80+ Macs,Metrnl
9656,9.68E-129,0.539142063,0.807,0.369,1.35E-124,F4/80+ Macs,Mpp1
9657,1.82E-128,0.36044192,0.196,0.022,2.54E-124,F4/80+ Macs,C4b
9658,1.96E-128,-0.507470535,0.998,1,2.74E-124,F4/80+ Macs,Rps3
9659,2.10E-128,-0.461763925,0.992,0.999,2.94E-124,F4/80+ Macs,Rpl7
9660,4.97E-128,0.514346146,0.81,0.348,6.95E-124,F4/80+ Macs,P2rx4
9661,3.66E-127,0.313069722,0.48,0.123,5.12E-123,F4/80+ Macs,Slc7a8
9662,1.16E-124,0.500859619,0.997,0.867,1.62E-120,F4/80+ Macs,Rps27l
9663,1.97E-124,0.455541337,0.652,0.235,2.76E-120,F4/80+ Macs,Tpp1
9664,2.58E-124,0.419722712,0.578,0.184,3.61E-120,F4/80+ Macs,Plxnb2
9665,4.61E-123,0.383926845,0.498,0.141,6.45E-119,F4/80+ Macs,Atp6v0a1
9666,1.95E-122,0.540134339,0.792,0.335,2.73E-118,F4/80+ Macs,Tubb2a
9667,5.04E-122,-0.455071343,1,1,7.05E-118,F4/80+ Macs,Eef1a1
9668,1.17E-121,0.459557519,0.713,0.27,1.64E-117,F4/80+ Macs,Cd302
9669,4.66E-121,0.303437031,0.475,0.131,6.52E-117,F4/80+ Macs,Snx8
9670,5.33E-121,0.561708848,0.945,0.445,7.46E-117,F4/80+ Macs,Fcgr1
9671,6.32E-121,-0.711146672,1,1,8.83E-117,F4/80+ Macs,Rpl13a
9672,1.40E-120,0.443251798,0.715,0.256,1.96E-116,F4/80+ Macs,Rab7b
9673,3.49E-120,0.251017176,0.341,0.071,4.89E-116,F4/80+ Macs,Tspan4
9674,4.51E-120,0.3820837,0.622,0.206,6.31E-116,F4/80+ Macs,Ly96
9675,3.30E-119,-0.919796557,0.923,0.967,4.61E-115,F4/80+ Macs,Srgn
9676,7.84E-119,-0.506185228,1,1,1.10E-114,F4/80+ Macs,Rpl23a
9677,4.48E-117,0.579885076,0.931,0.444,6.27E-113,F4/80+ Macs,Clec4a3
9678,1.32E-116,0.583902072,0.99,0.733,1.85E-112,F4/80+ Macs,Ctsz
9679,5.60E-116,0.484737537,0.831,0.395,7.84E-112,F4/80+ Macs,Cyfip1
9680,5.67E-116,-0.49059259,0.998,1,7.92E-112,F4/80+ Macs,Rpl17
9681,6.69E-116,0.416541799,0.562,0.188,9.35E-112,F4/80+ Macs,Dcxr
9682,1.38E-115,0.573160914,0.913,0.512,1.93E-111,F4/80+ Macs,BC005537
9683,3.11E-115,-0.45069823,1,1,4.35E-111,F4/80+ Macs,Rps11
9684,3.37E-115,-0.464606878,1,1,4.72E-111,F4/80+ Macs,Rps13
9685,3.42E-115,-0.434129377,1,1,4.78E-111,F4/80+ Macs,Rpl18
9686,2.42E-114,-0.439357894,1,1,3.39E-110,F4/80+ Macs,Rps3a1
9687,5.90E-114,0.558112906,0.451,0.126,8.25E-110,F4/80+ Macs,Cd81
9688,1.06E-113,0.475748096,0.767,0.335,1.49E-109,F4/80+ Macs,Lmo2
9689,1.32E-113,-0.462379537,1,1,1.85E-109,F4/80+ Macs,Rps4x
9690,1.45E-113,0.575774188,0.855,0.46,2.03E-109,F4/80+ Macs,Creg1
9691,3.98E-113,0.602474079,0.968,0.5,5.56E-109,F4/80+ Macs,Lst1
9692,1.09E-112,0.600331843,0.746,0.345,1.52E-108,F4/80+ Macs,Ap2a2
9693,1.34E-112,0.554009387,0.831,0.397,1.87E-108,F4/80+ Macs,Sirpa
9694,7.64E-112,-0.507644675,1,0.999,1.07E-107,F4/80+ Macs,Rps7
9695,2.97E-110,0.312732724,0.156,0.016,4.15E-106,F4/80+ Macs,Fxyd2
9696,5.37E-110,0.297924069,0.417,0.108,7.51E-106,F4/80+ Macs,Tnfsf12
9697,7.89E-110,0.451922955,0.702,0.279,1.10E-105,F4/80+ Macs,Tbxas1
9698,9.50E-110,-0.621590432,1,0.999,1.33E-105,F4/80+ Macs,Rps15a
9699,1.01E-109,0.438045777,0.633,0.24,1.41E-105,F4/80+ Macs,Gnpda1
9700,1.81E-109,-0.930444643,0.839,0.929,2.54E-105,F4/80+ Macs,Btg1
9701,3.43E-109,0.326148049,0.53,0.164,4.80E-105,F4/80+ Macs,Atp13a2
9702,1.68E-108,0.408417195,0.628,0.232,2.35E-104,F4/80+ Macs,Adam15
9703,2.04E-108,-0.459094532,1,1,2.85E-104,F4/80+ Macs,Rpl13
9704,2.98E-108,0.252967183,0.391,0.098,4.17E-104,F4/80+ Macs,Mfsd11
9705,3.91E-108,-0.511834033,1,1,5.47E-104,F4/80+ Macs,Rps5
9706,5.41E-108,0.497663318,0.85,0.419,7.56E-104,F4/80+ Macs,Cd84
9707,4.77E-107,-0.465742029,1,1,6.68E-103,F4/80+ Macs,Rpl21
9708,5.11E-107,-0.486531302,0.995,0.998,7.14E-103,F4/80+ Macs,Eif1
9709,6.65E-107,0.564436974,0.984,0.711,9.30E-103,F4/80+ Macs,Ctsc
9710,3.12E-106,0.539268748,1,0.861,4.37E-102,F4/80+ Macs,Fcer1g
9711,3.57E-106,0.302876671,0.435,0.12,5.00E-102,F4/80+ Macs,Tnfrsf11a
9712,3.84E-106,0.521334475,1,0.913,5.37E-102,F4/80+ Macs,Lgals1
9713,8.96E-106,0.401055501,0.778,0.303,1.25E-101,F4/80+ Macs,Msr1
9714,1.03E-105,-0.354639064,1,1,1.44E-101,F4/80+ Macs,Rps9
9715,1.87E-105,0.380364206,0.646,0.244,2.62E-101,F4/80+ Macs,Dnase2a
9716,8.19E-105,0.436655962,0.787,0.362,1.15E-100,F4/80+ Macs,Cmtm3
9717,4.63E-104,0.380797269,0.617,0.229,6.48E-100,F4/80+ Macs,Idh2
9718,1.10E-103,-0.440666674,0.998,1,1.54E-99,F4/80+ Macs,Rpl8
9719,1.65E-103,0.454852408,0.377,0.098,2.31E-99,F4/80+ Macs,Cd36
9720,9.40E-103,0.352321555,0.53,0.176,1.31E-98,F4/80+ Macs,Renbp
9721,1.96E-102,0.443290558,0.625,0.235,2.74E-98,F4/80+ Macs,Ptafr
9722,5.79E-102,-0.510555911,0.99,0.998,8.10E-98,F4/80+ Macs,Rpl4
9723,6.58E-102,0.552646996,0.974,0.757,9.20E-98,F4/80+ Macs,Anxa5
9724,3.45E-101,0.449266118,0.876,0.431,4.82E-97,F4/80+ Macs,App
9725,2.23E-100,0.34337878,0.332,0.08,3.12E-96,F4/80+ Macs,Smagp
9726,4.72E-100,-0.370178173,1,1,6.60E-96,F4/80+ Macs,Rpl19
9727,5.93E-100,0.857655553,0.596,0.239,8.29E-96,F4/80+ Macs,Fcgrt
9728,6.38E-100,0.717562824,0.787,0.399,8.93E-96,F4/80+ Macs,Ninj1
9729,2.68E-99,0.423500159,0.651,0.246,3.75E-95,F4/80+ Macs,Clec10a
9730,2.83E-99,0.452523256,0.823,0.398,3.96E-95,F4/80+ Macs,Anxa4
9731,7.98E-99,0.431117203,0.948,0.622,1.12E-94,F4/80+ Macs,Rgs10
9732,1.20E-98,0.298959707,0.425,0.121,1.67E-94,F4/80+ Macs,Arl11
9733,1.32E-98,0.57667107,0.968,0.597,1.85E-94,F4/80+ Macs,Ly86
9734,1.60E-98,0.416618246,0.623,0.238,2.24E-94,F4/80+ Macs,Gns
9735,2.15E-98,-0.434009537,1,1,3.00E-94,F4/80+ Macs,Rplp2
9736,3.07E-98,0.528006514,0.955,0.727,4.29E-94,F4/80+ Macs,Ap2s1
9737,3.43E-98,-0.482617188,1,0.999,4.79E-94,F4/80+ Macs,Rps15
9738,8.46E-98,0.523435597,0.763,0.398,1.18E-93,F4/80+ Macs,Pepd
9739,1.05E-97,0.48050021,0.99,0.901,1.47E-93,F4/80+ Macs,Calm2
9740,2.68E-97,0.435539474,0.655,0.262,3.75E-93,F4/80+ Macs,Rap2b
9741,3.97E-97,0.371229049,0.48,0.149,5.55E-93,F4/80+ Macs,Ecm1
9742,2.89E-96,0.378997679,0.721,0.295,4.03E-92,F4/80+ Macs,Apobec1
9743,3.95E-96,-0.431495515,1,0.999,5.52E-92,F4/80+ Macs,Rps10
9744,4.07E-96,0.291733711,0.42,0.121,5.69E-92,F4/80+ Macs,Ckap4
9745,4.20E-95,0.493062431,0.797,0.375,5.87E-91,F4/80+ Macs,Itgam
9746,1.01E-94,0.441235067,0.968,0.797,1.41E-90,F4/80+ Macs,Ndufb8
9747,5.88E-94,0.491209811,0.304,0.069,8.22E-90,F4/80+ Macs,Ccl24
9748,8.38E-94,0.266889681,0.404,0.115,1.17E-89,F4/80+ Macs,Sec14l1
9749,8.73E-94,-0.898589297,0.217,0.598,1.22E-89,F4/80+ Macs,Cytip
9750,1.38E-93,0.379140947,0.628,0.238,1.92E-89,F4/80+ Macs,Dpep2
9751,1.70E-93,0.595259652,1,0.854,2.38E-89,F4/80+ Macs,Ctss
9752,2.83E-93,0.479794038,0.961,0.552,3.96E-89,F4/80+ Macs,Zeb2
9753,4.04E-93,0.473787534,0.718,0.316,5.65E-89,F4/80+ Macs,Lmna
9754,5.73E-93,-0.519975414,0.955,0.975,8.01E-89,F4/80+ Macs,Eif3f
9755,2.34E-92,-0.567582719,0.971,0.97,3.27E-88,F4/80+ Macs,Sub1
9756,5.40E-92,-0.495119174,1,1,7.56E-88,F4/80+ Macs,Rps24
9757,7.90E-92,0.541290582,0.852,0.495,1.10E-87,F4/80+ Macs,Lgals3bp
9758,1.09E-91,-0.371730593,1,1,1.52E-87,F4/80+ Macs,Rps23
9759,1.88E-91,0.424419368,0.543,0.19,2.63E-87,F4/80+ Macs,Clec4b1
9760,2.25E-91,-0.529454782,0.968,0.985,3.14E-87,F4/80+ Macs,Coro1a
9761,5.02E-91,0.380994539,0.576,0.222,7.02E-87,F4/80+ Macs,Glul
9762,1.04E-89,0.401167433,0.94,0.502,1.45E-85,F4/80+ Macs,Ms4a6d
9763,1.40E-89,0.263972003,0.425,0.129,1.95E-85,F4/80+ Macs,Tmem141
9764,2.05E-89,-0.381853686,1,0.999,2.87E-85,F4/80+ Macs,Rpl34
9765,3.79E-89,0.416180686,0.995,0.848,5.30E-85,F4/80+ Macs,Vamp8
9766,1.64E-88,-0.383054263,1,1,2.30E-84,F4/80+ Macs,Rpl27a
9767,1.84E-88,0.36618746,0.667,0.286,2.58E-84,F4/80+ Macs,Amdhd2
9768,2.92E-88,0.292354922,0.501,0.168,4.08E-84,F4/80+ Macs,Myof
9769,3.69E-88,0.545156383,0.568,0.214,5.16E-84,F4/80+ Macs,Slamf9
9770,9.46E-88,0.31185102,0.357,0.098,1.32E-83,F4/80+ Macs,Lifr
